funding_rounds,founder_experience_years,team_size,market_size_billion,product_traction_users,burn_rate_million,revenue_million,investor_type,sector,founder_background,outcome
2,4,13,20.86833091,397314,2.788643651,821209.3265,angel,Climate,first_time,Acquisition
3,14,88,46.16164647,207547,22.0682138,443142.097,none,AI,serial_founder,Failure
1,18,19,19.73719623,255264,39.00890582,731129.6212,tier1_vc,Ecommerce,serial_founder,Failure
2,21,289,43.67190726,338326,8.680275735,1226197.563,tier2_vc,Health,first_time,Acquisition
3,24,56,11.05616819,147291,18.19107987,308101.4406,tier2_vc,Fintech,first_time,Failure
2,22,207,17.18576652,275169,45.79891693,221963.8804,angel,Health,first_time,Failure
4,24,214,85.30515813,45894,5.964342892,143342.2991,angel,Ecommerce,ex_bigtech,Failure
0,13,277,22.62850228,107891,23.35858969,415959.4791,angel,Crypto,first_time,Failure
3,15,113,18.40330406,66536,8.891139217,159059.635,tier1_vc,Health,academic,Failure
3,16,127,17.1894291,84229,20.29689327,174211.4163,none,Fintech,first_time,Failure
8,4,270,3.541489455,462823,6.390387033,926865.9196,tier1_vc,Crypto,serial_founder,Failure
2,0,172,3.517065034,591405,15.91417039,1143885.975,tier1_vc,AI,academic,Acquisition
1,1,225,414.8128054,257529,3.560168735,289385.3205,none,Fintech,first_time,Acquisition
4,24,214,19.14402259,385005,14.5457155,444682.2077,tier1_vc,Health,first_time,Acquisition
4,16,235,18.90281921,324946,9.76755953,1500127.707,tier2_vc,Fintech,ex_bigtech,Acquisition
0,18,94,7.052804784,294428,6.607636092,1307119.603,tier2_vc,AI,academic,Acquisition
2,23,233,52.7906854,518945,11.87950577,1967633.917,tier2_vc,Fintech,ex_bigtech,Acquisition
1,23,265,6.845811885,304469,6.329514599,473427.6172,tier2_vc,Crypto,academic,Acquisition
0,11,26,7.473982218,303453,7.230459095,209077.4838,tier1_vc,Climate,ex_bigtech,Failure
7,14,295,19.36934873,319611,2.11876186,1347639.284,none,Ecommerce,academic,Acquisition
0,5,134,9.947620042,426420,16.25125991,1363114.963,none,Health,academic,Acquisition
0,17,46,26.68196901,146411,12.82170297,410490.3955,none,Climate,first_time,Failure
2,10,54,49.42706803,390171,34.43106006,1203735.838,angel,Health,first_time,Acquisition
4,12,133,7.124509727,361276,6.491623693,203858.8542,angel,Fintech,first_time,Acquisition
4,20,268,35.15717329,121088,10.63050343,477159.6623,tier2_vc,SaaS,first_time,Acquisition
4,10,201,10.52612598,324198,23.59562595,1181118.852,tier2_vc,Ecommerce,academic,Acquisition
3,7,252,37.44408017,309236,5.236875188,980544.8492,tier2_vc,Climate,academic,Failure
1,17,247,34.96095616,32931,3.681695923,18994.1134,tier2_vc,Crypto,academic,Failure
6,9,271,4.9056431,169819,9.496391445,419179.6252,tier1_vc,AI,first_time,Acquisition
0,22,72,35.88958612,283530,22.05222517,705470.083,tier2_vc,Crypto,first_time,Acquisition
2,22,61,9.625763163,226147,26.21444648,944406.7199,angel,Crypto,ex_bigtech,Failure
1,8,93,57.39905261,154971,35.01373205,249573.1573,tier2_vc,AI,first_time,Failure
1,10,164,4.933822467,179133,4.93111617,398749.3818,tier1_vc,Fintech,serial_founder,Failure
1,21,184,22.83255899,485572,12.36324244,336786.4416,tier2_vc,Ecommerce,first_time,Acquisition
1,12,274,35.62422893,237828,38.87161819,889999.4701,tier1_vc,Fintech,serial_founder,Failure
1,17,288,5.831791308,62418,5.950981921,156565.1033,tier1_vc,Climate,first_time,Failure
0,12,35,64.01147954,141428,15.740965,493816.1636,none,Health,ex_bigtech,Failure
0,15,246,133.1445606,21695,4.955158714,82998.41189,angel,AI,first_time,Failure
2,8,248,14.89021564,175791,2.860388672,103115.233,none,SaaS,first_time,Failure
1,7,125,54.03658303,276505,17.23907971,320337.5774,tier2_vc,Crypto,ex_bigtech,Failure
4,6,196,39.11052826,245976,6.998415564,871213.6307,angel,Fintech,serial_founder,Acquisition
2,1,207,3.307659806,424529,5.319644279,998811.5183,angel,Fintech,academic,Failure
1,10,198,5.499240046,588834,12.43159945,457206.7367,angel,Climate,first_time,Failure
1,5,244,570.2510571,196527,8.763403437,584477.5239,angel,Fintech,first_time,Failure
3,3,207,10.02636018,229648,9.469747653,775545.2097,tier2_vc,SaaS,serial_founder,Failure
3,21,3,21.05364152,232043,7.582221055,1045795.215,angel,Health,first_time,Failure
1,5,214,10.12888829,370556,19.28818049,542836.9536,angel,Ecommerce,ex_bigtech,Failure
2,8,285,24.14292238,376307,9.735737624,1694919.359,tier1_vc,Health,serial_founder,Acquisition
2,16,2,7.025653517,124264,5.889208563,536190.9644,tier2_vc,AI,serial_founder,Failure
2,18,44,48.7499191,385236,9.792294308,1551937.916,tier1_vc,Health,serial_founder,Acquisition
4,4,82,16.30233367,117092,6.249231513,201849.5409,angel,Climate,ex_bigtech,Acquisition
2,11,129,5.827764672,70194,6.719688046,150434.4385,tier2_vc,AI,academic,Failure
3,19,163,13.08622833,248110,93.3944461,905520.4743,none,AI,serial_founder,Acquisition
1,6,186,17.19330886,348639,11.74175621,1699498.205,tier2_vc,Health,academic,Acquisition
5,16,243,4.430038709,466982,51.46907504,1259801.765,angel,Crypto,first_time,Acquisition
0,14,165,27.62391231,585507,2.881220129,2459346.329,tier2_vc,Crypto,first_time,Acquisition
2,15,196,5.638675106,439064,22.07781461,1981167.425,tier1_vc,Climate,serial_founder,Acquisition
1,15,231,170.6450309,160031,22.01928707,755083.8434,none,Climate,ex_bigtech,Acquisition
4,4,242,63.72400968,398720,8.196657761,994857.3853,none,Crypto,serial_founder,Acquisition
5,24,201,5.883064487,507363,39.66172804,1083501.281,none,SaaS,ex_bigtech,Acquisition
5,19,227,7.085115266,607619,2.81402872,1260142.025,none,AI,academic,Acquisition
3,12,206,17.55831034,174110,16.80643401,207475.6708,tier2_vc,Climate,first_time,Failure
2,8,34,16.83130996,672704,16.41018979,1361603.466,tier2_vc,Ecommerce,serial_founder,Acquisition
2,0,44,18.61154509,201243,19.18835276,784032.409,tier2_vc,Fintech,first_time,Acquisition
3,0,82,14.64496256,294769,6.664738432,356781.1727,tier2_vc,SaaS,academic,Acquisition
1,2,240,5.552612751,112990,7.931994852,247746.215,none,Ecommerce,serial_founder,Failure
3,9,157,11.96019229,125746,7.588356394,488912.8959,angel,Health,academic,Failure
2,5,92,54.13711479,110202,12.47796679,378515.0386,angel,Ecommerce,ex_bigtech,Acquisition
2,21,170,21.47953543,190414,75.15173256,436445.0717,tier2_vc,Crypto,first_time,Acquisition
3,23,276,13.44435099,298883,11.40953492,697800.2967,tier2_vc,Ecommerce,academic,Acquisition
3,13,284,42.92424847,467693,13.54999822,830843.0534,none,Health,serial_founder,Acquisition
2,5,46,16.49054038,118348,9.861396425,300783.1672,tier2_vc,Fintech,ex_bigtech,Failure
4,21,159,6.800714403,110840,32.75364587,506746.584,none,AI,ex_bigtech,Failure
1,20,289,17.31716127,519957,90.45320598,2144198.419,tier2_vc,Ecommerce,academic,Acquisition
1,13,45,78.00798518,166218,7.882550714,830878.9895,tier1_vc,AI,serial_founder,Failure
0,5,69,4.868256395,230167,12.73705016,156950.673,angel,Ecommerce,academic,Acquisition
2,5,13,11.11084808,214270,29.80742334,636554.8826,angel,Fintech,ex_bigtech,Acquisition
2,4,14,165.8571383,184778,22.12719404,789443.3264,angel,SaaS,first_time,Failure
1,19,154,21.57181106,139578,23.81000784,593863.3241,tier1_vc,Climate,ex_bigtech,Acquisition
4,12,107,12.46977215,136249,22.91863493,396495.1058,tier1_vc,Ecommerce,academic,Acquisition
3,6,74,4.989106967,87946,1.524725159,46707.43959,angel,SaaS,academic,Failure
6,19,239,4.116990118,368398,14.64114418,1082786.898,tier1_vc,Crypto,ex_bigtech,Acquisition
2,23,262,35.85756987,377747,8.355562418,1606457.108,none,Crypto,academic,Acquisition
1,24,158,10.58889648,201538,48.18057923,878011.4361,tier2_vc,Fintech,ex_bigtech,Acquisition
1,7,116,21.52323293,374321,16.83307237,1620471.348,none,Climate,first_time,Failure
2,8,253,21.52608819,354434,6.360224913,590446.3039,tier2_vc,Health,first_time,Failure
0,11,184,8.845262575,196399,3.58236757,248064.5994,angel,Climate,ex_bigtech,Failure
4,18,148,26.54348445,614466,17.35367592,1825416.479,none,Health,serial_founder,Acquisition
4,15,202,44.55030636,262841,21.44531563,858571.6863,tier2_vc,Health,serial_founder,Acquisition
2,19,18,49.00152618,191694,12.62090323,293791.7702,tier1_vc,SaaS,first_time,Failure
4,18,227,20.61169123,237186,4.901250009,491530.5318,angel,Climate,first_time,Acquisition
3,8,210,4.814188325,503333,13.61469149,252580.0496,angel,AI,first_time,Failure
4,24,215,7.21971887,375053,6.960757571,989840.8805,tier1_vc,Health,first_time,Acquisition
3,5,279,8.621191768,337182,1.122943721,264126.8949,tier2_vc,Fintech,first_time,Failure
0,9,190,60.31675798,491152,8.722909902,1288751.531,angel,Climate,ex_bigtech,Failure
1,1,112,29.33505086,256199,12.31018616,776098.0869,tier1_vc,SaaS,ex_bigtech,Failure
1,21,224,30.58345985,624488,24.14049584,1828088.35,angel,SaaS,first_time,Acquisition
4,24,78,20.2958325,685399,6.042794839,1205317.559,tier2_vc,SaaS,serial_founder,IPO
2,3,244,26.29563001,153137,8.452664027,522952.9974,none,Health,first_time,Failure
4,12,205,7.817943798,296799,12.76694926,483304.2112,angel,SaaS,serial_founder,Acquisition
1,11,158,12.37923142,143837,8.943128116,536574.5132,tier1_vc,Health,first_time,Failure
0,0,290,76.50526962,66833,6.742845133,95335.96013,angel,Health,first_time,Failure
2,12,139,33.10975679,184504,9.514037019,889012.3325,none,SaaS,first_time,Failure
4,9,151,28.6270175,311967,93.55515885,792078.0443,tier2_vc,AI,first_time,Acquisition
0,9,238,24.43008039,137420,17.86389248,623053.5579,angel,Fintech,first_time,Failure
1,2,204,8.408373547,407084,4.825351103,410158.834,angel,AI,serial_founder,Failure
5,8,121,22.7477023,103531,3.367875412,248865.4031,angel,Fintech,first_time,Failure
3,7,197,31.10235311,253075,9.355108306,145642.6916,none,Fintech,academic,Failure
0,20,239,5.060318374,336576,13.82857946,1627234.118,none,Crypto,first_time,Acquisition
2,19,211,8.362388161,93290,7.238423883,222161.0785,tier2_vc,AI,first_time,Failure
1,14,219,19.97928135,574736,12.1383514,1630482.689,angel,Ecommerce,ex_bigtech,Acquisition
1,20,294,201.1207803,412895,4.882195618,2008855.661,tier2_vc,Fintech,first_time,Acquisition
2,21,143,27.2909915,137077,11.81929184,290891.8522,tier2_vc,AI,ex_bigtech,Failure
4,1,145,35.23486516,184750,27.93656835,408291.7569,angel,Crypto,first_time,Acquisition
0,11,83,20.74818742,27771,8.076083264,94010.14761,tier1_vc,Fintech,academic,Failure
1,4,261,39.717722,519828,11.55664517,514963.7766,tier2_vc,Health,academic,Acquisition
3,9,49,143.2449178,75107,29.54716752,239530.2592,tier1_vc,Fintech,ex_bigtech,Failure
1,20,120,18.91334049,323743,14.2740776,672965.369,none,Climate,first_time,Acquisition
2,3,137,12.67726361,245320,8.960369191,668206.7313,none,Health,serial_founder,Failure
0,16,275,36.91376152,168833,6.067369084,561653.6042,tier2_vc,Health,ex_bigtech,Failure
4,21,271,58.95267641,444832,12.07842988,2114622.022,tier1_vc,Climate,first_time,Acquisition
2,8,42,5.316917676,696962,28.10276111,1824284.717,angel,SaaS,academic,Failure
0,6,185,27.30162628,179751,5.278836049,382095.1555,angel,Health,academic,Failure
1,24,223,30.91342635,552908,19.19507394,327151.0498,tier1_vc,Ecommerce,ex_bigtech,Acquisition
1,10,225,20.9308099,263653,16.19875372,731935.3915,tier1_vc,Climate,first_time,Failure
2,18,289,43.78696684,230670,3.790388023,157149.2516,tier2_vc,Fintech,first_time,Failure
2,6,154,31.83191573,33258,34.74841116,103396.5174,tier2_vc,Fintech,academic,Failure
2,23,34,10.91130452,149000,16.20484342,470153.2118,tier2_vc,Health,academic,Failure
3,6,264,2.005296298,354001,4.162824777,501667.0579,none,Health,serial_founder,Acquisition
2,4,252,31.63051182,482774,17.49970466,1774123.533,none,Ecommerce,first_time,Failure
3,7,173,38.79847611,110396,12.34025009,386486.6054,tier2_vc,Fintech,ex_bigtech,Failure
1,5,290,62.99352323,335260,3.829503436,335118.9634,tier2_vc,Climate,serial_founder,Failure
0,22,73,12.5293344,66670,3.934626204,124908.9883,none,AI,ex_bigtech,Failure
3,24,259,212.3450855,555714,16.28119783,1938159.655,angel,Health,first_time,Acquisition
1,11,51,54.33569647,346720,18.86912685,589506.3087,none,AI,academic,Failure
2,11,215,18.49657035,133749,5.319621481,269881.158,angel,AI,first_time,Acquisition
2,3,175,21.62173973,284876,31.02190348,1266055.196,tier2_vc,Fintech,first_time,Acquisition
0,0,108,23.70406031,503775,7.271002931,2044365.343,none,Health,serial_founder,Acquisition
2,5,158,2.89595049,301255,9.58548021,456516.1988,none,Fintech,academic,Acquisition
1,0,83,4.452716427,261112,4.509453461,423694.2313,tier2_vc,Ecommerce,first_time,Failure
1,20,9,11.37795723,124130,11.48719103,479843.0648,none,AI,ex_bigtech,Failure
2,20,244,5.104315335,326214,42.65243245,1337841.999,tier2_vc,Ecommerce,ex_bigtech,Acquisition
1,16,75,43.78235012,347108,14.93592603,956267.6537,tier2_vc,Crypto,ex_bigtech,Acquisition
0,17,133,4.730725238,122443,2.4198708,429734.4057,none,Ecommerce,academic,Failure
2,9,77,56.55611015,297132,8.014842408,819172.4562,angel,Climate,ex_bigtech,Acquisition
1,15,282,20.07872337,232040,36.87933292,513184.8459,tier1_vc,Climate,ex_bigtech,Acquisition
2,11,37,23.11221377,354901,16.55038719,198858.519,tier1_vc,SaaS,academic,Failure
0,2,183,2.605209154,616555,6.395260569,3062590.706,angel,Crypto,ex_bigtech,Acquisition
0,24,156,62.34604529,265772,19.40214186,440099.8637,angel,Ecommerce,first_time,Acquisition
2,17,270,22.55781017,290009,8.256569814,330021.3511,tier1_vc,Fintech,ex_bigtech,Failure
0,1,179,25.18443304,224959,12.94713792,210535.2484,angel,Health,first_time,Failure
4,7,161,20.19867916,421149,11.45534159,816611.3349,tier2_vc,Crypto,academic,Acquisition
0,5,199,19.81879703,140523,3.820824947,157073.5741,tier2_vc,Ecommerce,academic,Failure
3,20,56,75.24247285,215609,31.2104882,887885.87,tier1_vc,Health,first_time,Acquisition
1,19,275,107.1202175,78620,7.972645637,230094.4747,angel,Crypto,ex_bigtech,Failure
2,23,288,22.67879875,309348,45.99950362,269875.1086,tier2_vc,Climate,ex_bigtech,Acquisition
2,12,125,13.08351104,160480,6.535518719,798317.0714,angel,Climate,first_time,Failure
2,17,200,33.96929677,212906,227.61413,260960.6169,tier2_vc,Ecommerce,ex_bigtech,Acquisition
3,14,189,18.50573508,252941,7.27304504,243496.2167,tier2_vc,Ecommerce,first_time,Failure
5,2,20,15.93271535,395829,9.056898129,817593.1945,none,Fintech,ex_bigtech,Failure
5,17,183,26.90490857,128160,6.736808981,144855.419,angel,AI,academic,Acquisition
2,24,137,21.77074121,333061,25.84168907,1312874.399,angel,Climate,serial_founder,Acquisition
3,2,153,11.47887855,559809,21.54811669,2371516.956,tier1_vc,Fintech,ex_bigtech,Acquisition
2,22,7,8.490157905,96613,3.198963251,181359.6766,tier1_vc,AI,ex_bigtech,Acquisition
2,1,115,25.3432438,176768,64.8765338,832811.0734,tier1_vc,Ecommerce,serial_founder,Failure
2,8,173,3.93213594,247103,3.381600246,1052932.3,angel,Climate,first_time,Acquisition
5,10,242,6.852695455,220610,16.02308549,712748.8103,angel,Fintech,ex_bigtech,Acquisition
1,21,233,4.882408923,336307,7.076902016,386613.9934,angel,SaaS,first_time,Failure
4,13,182,20.41985201,266620,10.60804157,512437.9573,angel,AI,first_time,Failure
2,15,207,3.644413457,381193,40.50781571,438556.1802,none,SaaS,first_time,Failure
2,15,117,31.09825119,287282,22.22608509,254226.2724,tier2_vc,Health,serial_founder,Failure
0,23,110,44.6293473,259374,2.744771309,770436.376,tier1_vc,Ecommerce,ex_bigtech,Failure
2,10,24,56.68526601,513667,45.50740389,536771.6782,tier2_vc,Ecommerce,ex_bigtech,Acquisition
0,9,218,78.16476518,94116,8.782605802,90047.92006,tier1_vc,SaaS,first_time,Failure
1,6,4,17.67180327,267619,16.30953058,962748.4999,tier2_vc,Fintech,first_time,Failure
3,9,136,14.48009379,67177,7.474499921,233085.0639,tier2_vc,Fintech,first_time,Failure
1,16,140,1.272723414,103096,15.55496097,94340.81089,angel,Ecommerce,ex_bigtech,Failure
0,11,31,8.134938439,376430,11.37031037,1362102.462,tier2_vc,Climate,serial_founder,Acquisition
3,2,95,2.810761073,534229,10.17444469,716100.0342,none,Climate,first_time,Failure
0,4,28,23.11104885,682409,30.70865403,2894572.558,tier2_vc,AI,academic,Acquisition
2,16,169,8.430118815,598607,8.891700407,1577479.52,angel,AI,first_time,Failure
0,11,258,16.04933948,132336,5.308269618,433547.0531,none,Crypto,first_time,Failure
4,8,186,10.68455347,152538,4.444620869,291722.0084,angel,Fintech,first_time,Failure
4,6,85,24.10289333,751967,17.26452447,1588314.651,tier2_vc,Health,ex_bigtech,Acquisition
2,21,289,43.91983871,241089,17.21448356,1097263.093,tier2_vc,Crypto,ex_bigtech,Acquisition
0,8,42,20.84156553,256989,9.229233476,542621.0158,angel,Climate,academic,Failure
2,1,55,13.40225621,423668,7.928614157,659149.3735,tier2_vc,AI,first_time,Acquisition
0,20,64,51.29372752,689276,91.57438527,3251184.136,tier2_vc,Fintech,first_time,Acquisition
0,3,48,6.514535223,424248,3.185912287,2041806.051,angel,Ecommerce,first_time,Failure
1,16,11,23.1034484,541951,117.3395059,1594351.051,none,Crypto,academic,Acquisition
2,24,89,5.966140272,522753,6.639938738,2335263.472,none,Crypto,first_time,Acquisition
2,8,82,74.25026083,299631,14.34935474,942204.9129,tier1_vc,Crypto,serial_founder,Failure
4,13,134,11.2365917,434613,4.082314208,482056.3775,angel,SaaS,academic,Acquisition
3,5,79,10.86975978,335990,9.467934141,1250184.408,tier2_vc,Ecommerce,academic,Acquisition
1,6,159,41.9891988,537359,10.65037843,1051149.345,angel,AI,first_time,Acquisition
3,8,126,4.430851415,215306,7.097609373,560828.5805,tier2_vc,Ecommerce,first_time,Failure
0,7,26,17.8910478,403035,19.86688694,1474598.779,tier1_vc,Fintech,ex_bigtech,Failure
3,13,147,19.59138696,216659,26.61232125,523060.0021,angel,Fintech,academic,Acquisition
2,20,141,45.2742499,522367,10.66164808,2451341.111,tier1_vc,Crypto,serial_founder,Acquisition
2,7,197,3.852050389,349542,7.160463585,972116.9192,tier1_vc,Ecommerce,first_time,Acquisition
1,24,4,103.7377219,106892,9.650720009,179904.7209,none,Health,ex_bigtech,Failure
2,11,99,13.19205336,205764,14.67607555,117217.8986,tier2_vc,AI,serial_founder,Failure
3,24,244,8.890035415,363936,24.65616757,838246.6354,angel,Fintech,ex_bigtech,Acquisition
1,21,48,5.978889366,484372,7.390814284,794125.0684,tier1_vc,Crypto,academic,Failure
1,24,205,15.5623937,520272,13.12965364,679350.7399,tier2_vc,Crypto,first_time,Acquisition
1,21,96,59.91307361,574089,29.45703024,2781168.897,angel,Health,ex_bigtech,IPO
2,2,202,70.79351039,181930,11.43692129,138876.5522,none,Ecommerce,first_time,Failure
2,5,208,23.84648281,121984,38.60852014,562365.2694,angel,Crypto,first_time,Failure
0,14,267,49.22209741,633375,20.66036995,1561015.182,angel,AI,academic,Acquisition
4,24,69,47.58890044,114581,3.323672101,221919.993,tier2_vc,Fintech,ex_bigtech,Failure
2,2,224,29.59389414,50381,14.93108777,102677.9524,tier2_vc,Climate,first_time,Failure
4,2,224,9.520956897,133786,33.42863635,556113.8012,angel,SaaS,first_time,Failure
2,17,298,28.17771763,38546,6.245605373,150923.6567,angel,Crypto,serial_founder,Failure
2,7,231,17.09004837,441874,16.6324636,934379.104,angel,Health,ex_bigtech,Failure
1,20,178,25.30138133,65683,16.72092869,157210.2026,angel,Fintech,academic,Failure
4,18,245,22.8613725,481321,11.93698514,2232163.969,none,Ecommerce,academic,Acquisition
1,11,158,79.83688937,203818,26.6022071,250794.61,tier1_vc,Fintech,first_time,Failure
2,4,121,11.34547734,112217,68.168881,321570.6336,tier1_vc,Fintech,first_time,Failure
2,10,231,21.43757165,282040,1.353485183,794975.2052,none,Fintech,ex_bigtech,Acquisition
1,18,178,46.18578767,239701,18.23309223,450326.6285,angel,Fintech,first_time,Failure
4,24,83,12.86289757,399015,3.685372794,1255738.928,angel,Health,first_time,Acquisition
0,17,37,18.86222219,315419,17.02987346,1374210.006,none,Climate,first_time,Failure
2,0,11,11.67111663,475546,57.06009327,1865182.065,tier1_vc,AI,first_time,Acquisition
1,24,266,35.88425907,320706,3.234044585,389859.2363,none,Health,first_time,Failure
0,0,38,9.155912827,47759,11.11582487,168069.5577,tier2_vc,Health,first_time,Failure
